"""c""",(cfs),(fps),(ft),(ft/ft),(in),0.003042372881355911,0.5082000000000001,1180,20,32.108971468560014,4.5276000000000005,4.980360000000001,424.23,427.7,8,"8 mhd-r 1.1c=0.462/9.8 (t5613, upper half)",9.8,area,b/p,base,base ca,board,col_1,col_10,col_100,col_101,col_102,col_103,col_104,col_105,col_106,col_107,col_108,col_109,col_11,col_110,col_111,col_112,col_113,col_114,col_115,col_116,col_117,col_118,col_119,col_12,col_120,col_121,col_122,col_123,col_124,col_125,col_126,col_127,col_128,col_129,col_130,col_131,col_132,col_14,col_15,col_16,col_17,col_18,col_2,col_23,col_3,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_4,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_5,col_50,col_51,col_52,col_53,col_54,col_55,col_56,col_57,col_58,col_59,col_6,col_60,col_61,col_62,col_63,col_64,col_65,col_66,col_67,col_68,col_69,col_7,col_70,col_71,col_72,col_73,col_74,col_75,col_76,col_77,col_78,col_79,col_8,col_80,col_81,col_82,col_83,col_84,col_85,col_86,col_87,col_88,col_89,col_9,col_90,col_91,col_92,col_93,col_94,col_95,col_96,col_97,col_98,col_99,delta fb,description,dia,dist.,dn strm,egl elev.,elev,f/s,freebrd,hgl,hgl elev.,hl,i,inlet,jct,jct area,jct.,keystroke,length,location,loss,losses,macro or dialog box,mca,mod.,modules,name,q,r/g,slope,soffit,soffit elev.,source_row,source_sheet,stream jct,t/c,t/p,t/t,t56013,tc,type,userforms,vel,worksheet formulas
, , ,0.042478172944932856, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,491,HYDRAULICS, ,,,,,,,,,
,3.2218243064872034,1.8231753424933952,0.05161441505397374,0.0009407284376174088,18,,,,,,,,,,,,,,,,,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9497072115299598,,,,,389.6513216265839,394,,,,389.59970721152996,,,,,,,,,,0.306602081254285,0.030968649032384242,,,,,,,,,,387.74,492,HYDRAULICS,95.15,,,,,,RIGHT ANGLE JCT,,,
, , ,0.05161441505397374, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,493,HYDRAULICS, ,,,,,, ,,,
,2.591977287922787,1.4667556732155091,0.0334064006973584,0.0006088677184771777,18,,,,,,,,,,,,,,,,,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9559881592565511,,,,,389.8993945599539,391.1,,,,389.8659881592566,,,,,,,,,,0.24807293337000674,0.0167032003486792,,,,,,,,,,388.18,494,HYDRAULICS,95.1,,,,,,RIGHT ANGLE,,,
, , ,0.0334064006973584, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,495,HYDRAULICS, ,,,,,, ,,,
,15.673064514069573,2.21727987353501,0.07634052853390419,0.0005521729120957343,36,,,,,,,,,,,,,,,,,6.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9836722872095853,,,,,392.07001281574344,398.4,,,,391.99367228720956,,,,,,,,,,0.2593506822274669,0.05725539640042814,,,,,,,,,,388.6,497,HYDRAULICS,94.4,,,,,,SIDE BRANCH JCT,,,
, , ,0.07634052853390419, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,498,HYDRAULICS, ,,,,,, ,,,
,12.00499882632927,1.6983559440807614,0.04478902038500705,0.0003239600811110568,36,,,,,,,,,,,,,,,,,5.223093173233337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8552237953584267,,,,,392.1769196425101,397,,,,392.1321306221251,,,,,,,,,,0.10690682676664875,0,,,,,,,,,,391.17,499,HYDRAULICS,94.1,,,,,, ,,,
,12.02380685846755,2.449464091360846,0.09316575054140083,0.0008593126734739217,30,,,,,,,,,,,,,,,,,4.327949496606777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17375389196865854,,,,,392.2389701459033,396.8,,,,392.1458043953619,,,,,,,,,,0.06205050339323101,0.046582875270700416,,,,,,,,,,391.91,501,HYDRAULICS,94,,,,,,RIGHT ANGLE,,,
, , ,0.09316575054140083, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,502,HYDRAULICS, ,,,,,, ,,,
, , ,0.6544051448491303, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,504,HYDRAULICS, ,,,,,, ,,,
,6.214170322051094,3.5164928399123414,0.1920143151110988,0.0034996681928052592,18,,,,,,,,,,,,,,,,,5.131117909213003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,396.28089640589815,401.72,,,,396.088882090787,,,,,,,,,,3.5588820907870344,0.11520858906665926,,,,,,,,,,392.53,505,HYDRAULICS,92,,,,,,RIGHT ANGLE JCT,,,
, , ,0.1920143151110988, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,506,HYDRAULICS, ,,,,,, ,,,
,4.122670051016707,2.3329485618180157,0.08451318310696813,0.0015403440031075428,18,,,,,,,,,,,,,,,,,4.108839820280252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,397.35567336282674,401.88,,,,397.27116017971974,,,,,,,,,,0.8111601797197541,0.08873884226231654,,,,,,,,,,396.46,507,HYDRAULICS,90.1,,,,,,RIGHT ANGLE,,,
, , ,0.08451318310696813, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,509,HYDRAULICS, ,,,,,,ANGLE POINT,,,
, , ,0.08451318310696813, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,510,HYDRAULICS, ,,,,,, ,,,
,2.614984184892947,1.4797748832260684,0.03400207616501125,0.0006197245469702663,18,,,,,,,,,,,,,,,,,3.7743282705033607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,397.3996738056616,401.64,,,,397.3656717294966,,,,,,,,,,0.04400044283488891,0,,,,,,,,,,397.17,511,HYDRAULICS,90,,,,,, ,,,
,2.794691709916417,1.5814683020210039,0.03883605574995647,0.0007078290437017443,18,,,,,,,,,,,,,,,,,3.703454075507011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,397.03538198024296,401.2,,,,396.996545924493,,,,,,,,,,0.5365459244929786,0.06796309756242383,,,,,,,,,,396.46,514,HYDRAULICS,91,,,,,,RIGHT ANGLE,,,
, , ,0.03883605574995647, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,515,HYDRAULICS, ,,,,,,ANGLE POINT,,,
, , ,0.03883605574995647, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,516,HYDRAULICS, ,,,,,,RIGHT ANGLE,,,
, , ,0.03883605574995647, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,517,HYDRAULICS, ,,,,,,RIGHT ANGLE,,,
, , ,0.03883605574995647, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,518,HYDRAULICS, ,,,,,, ,,,
,2.9030708929392315,1.642798230449725,0.041906615310073725,0.0007637933066809854,18,,,,,,,,,,,,,,,,,6.956532011150671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.70537460415943,390.12,,,,382.66346798884933,,,,,,,,,,0.39346798884934236,0.031429961482555294,,,,,,,,,, ,520,HYDRAULICS,135,,,,,,RIGHT ANGLE,,,
, , ,0.041906615310073725, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,521,HYDRAULICS, ,,,,,,ANGLE POINT,,,
, , ,0.041906615310073725, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,522,HYDRAULICS, ,,,,,, ,,,
, , ,0.09136442825250858, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,525,HYDRAULICS, ,,,,,,RIGHT ANGLE,,,
, , ,0.09136442825250858, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,526,HYDRAULICS, ,,,,,, ,,,
,30.70525868958088,3.191433320297561,0.158156003694185,0.0009314150085144405,42,,,,,,,,,,,,,,,,,3.916512626379415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.47101096556150424,,,,,383.84265434287624,387.63,,,,383.6844983391821,,,,,,,,,,1.2073488738473848,0.19769500461773126,,,,,,,,,,382.18,527,HYDRAULICS,155,,,,,,RIGHT ANGLE,,,
, , ,0.158156003694185, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,528,HYDRAULICS, ,,,,,,ANGLE POINT,,,
, , ,0.158156003694185, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,529,HYDRAULICS, ,,,,,,RIGHT ANGLE,,,
, , ,0.158156003694185, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,530,HYDRAULICS, ,,,,,, ,,,
,30.306276119600767,3.149963998025264,0.154072565044337,0.0009073667526406343,42,,,,,,,,,,,,,,,,,3.4801993520556493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2892032873394328,,,,,384.0230765003281,387.56,,,,383.8690039352838,,,,,,,,,,0.18042215745182957,0.1232580520354696,,,,,,,,,,383.46,531,HYDRAULICS,154,,,,,,RIGHT ANGLE,,,
, , ,0.154072565044337, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,533,HYDRAULICS, ,,,,,, ,,,
,29.641266939734034,3.080844487377708,0.14738513595350328,0.0008679830322753756,42,,,,,,,,,,,,,,,,,3.6023720027796458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.410769485124149,,,,,384.37578261829805,387.92,,,,384.2283974823445,,,,,,,,,,0.35270611796995727,0.11053885196512746,,,,,,,,,,383.52,534,HYDRAULICS,153.1,,,,,,SIDE BRANCH JCT,,,
, , ,0.14738513595350328, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,535,HYDRAULICS, ,,,,,, ,,,
, , ,0.16512670107599176, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,537,HYDRAULICS, ,,,,,,ANGLE POINT,,,
, , ,0.16512670107599176, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,538,HYDRAULICS, ,,,,,,ANGLE POINT,,,
, , ,0.16512670107599176, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,539,HYDRAULICS, ,,,,,,ANGLE POINT,,,
, , ,0.16512670107599176, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,540,HYDRAULICS, ,,,,,, ,,,
,20.721485948666583,2.931483737750981,0.13344094572513138,0.0009651816277526938,36,,,,,,,,,,,,,,,,,4.171781593477533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7712319269370482,,,,,386.0128912791846,389.78,,,,385.8794503334595,,,,,,,,,,0.4843459376870505,0.1668011821564142,,,,,,,,,,384.66,541,HYDRAULICS,143,,,,,,SIDE BRANCH JCT,,,
, , ,0.13344094572513138, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,542,HYDRAULICS, ,,,,,,ANGLE POINT,,,
, , ,0.13344094572513138, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,543,HYDRAULICS, ,,,,,,ANGLE POINT,,,
, , ,0.13344094572513138, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,544,HYDRAULICS, ,,,,,, ,,,
,20.37813964737763,4.151390811790707,0.26760940484814133,0.002468290673240829,30,,,,,,,,,,,,,,,,,2.938858218024734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5313870726159848,,,,,388.0601382594394,389.7,,,,387.79252885459124,,,,,,,,,,2.047246980254779,0.26760940484814133,,,,,,,,,,385.1,545,HYDRAULICS,141,,,,,,SIDE BRANCH JCT,,,
, , ,0.26760940484814133, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,546,HYDRAULICS, ,,,,,,ANGLE POINT,,,
, , ,0.26760940484814133, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,547,HYDRAULICS, ,,,,,, ,,,
, , ,0.1458644229589108, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,549,HYDRAULICS, ,,,,,, ,,,
,4.4947193114324975,2.5434848832484493,0.1004552073185307,0.0018309046054764647,18,,,,,,,,,,,,,,,,,5.243813679533673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.9809441937653105,,,,,389.65758572155016,393.32,,,,389.55713051423163,,,,,,,,,,0.4612412329904642,0.06027312439111842,,,,,,,,,,387,550,HYDRAULICS,137,,,,,,RIGHT ANGLE JCT,,,
, , ,0.1004552073185307, , ,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,551,HYDRAULICS, ,,,,,, ,,,
,6.52207611220449,2.0760364502815416,0.06692433762263329,0.0008311747896463631,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.00452989239346,397.58,,,,389.9376055547708,,,,,,,,,,0.3469441708432728,0.05353947009810663,,,,,,,,,,0,552,HYDRAULICS,136.5,,,,,,RIGHT ANGLE,,,
, , ,0.06692433762263329, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,554,HYDRAULICS, ,,,,,, ,,,
,5.884413451082955,1.8730625958374572,0.05447769391188437,0.0006765922142248585,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.05689023046915,397.58,,,,390.05689023046915,,,,,,,,,,0.10683803198762024,0.09533596434579764,,,,,,,,,, ,555,HYDRAULICS,136.4,,,,,,T-INTERSECTION,,,
, , ,0.05447769391188437, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,556,HYDRAULICS, ,,,,,,ANGLE POINT,,,
, , ,0.05447769391188437, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , ,,,, ,,,,,,,,,, , ,,,,,,,,,, ,557,HYDRAULICS, ,,,,,, ,,,
